schema,schema_version,record_id,entity_class,status,work_id,resource_id,edition_id,locale,created_at,responsible_workflow,supersedes,correction_type,authority_locator,source_text,target_text,rationale,evidence,upstream_report_disposition,affected_unit_ids,report_status
r014.backend.record,1.0.0,ttp.r014.correction.0117,correction,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary28-r2,mul,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,source-backed correction documented in authoritative adverse ledger,"{""end_line"":839,""ledger_id"":""R014-ADV-0117"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""start_line"":829}",Positive-natural-number convention breaks two exponent proofs,"The authority uses `q,r\in\NN` in a division-algorithm step even though the
quotient or remainder may be zero. It also chooses `\ell\in\ZZ` in the
forward exponent-congruence proof and then raises a residue to a potentially
negative power without defining that operation; the reverse direction can
apply a theorem restricted to positive exponents to `j-k=0`. The target uses
nonnegative quotient/remainder and exponent domains, exploits symmetry to
avoid negative powers, and handles `j=k` before invoking the positive-exponent
theorem.","The authority uses `q,r\in\NN` in a division-algorithm step even though the
quotient or remainder may be zero. It also chooses `\ell\in\ZZ` in the
forward exponent-congruence proof and then raises a residue to a potentially
negative power without defining that operation; the reverse direction can
apply a theorem restricted to positive exponents to `j-k=0`. The target uses
nonnegative quotient/remainder and exponent domains, exploits symmetry to
avoid negative powers, and handles `j=k` before invoking the positive-exponent
theorem.","{""evidence_sha256"":""dd4de4ca603dc1bf67b635bce3199fcdbf6bcacbc3b8d3736350b5a825a00f57"",""ledger_id"":""R014-ADV-0117"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""target_path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db""}","hold for at most one concise, deduplicated, high-confidence final upstream report","[""ttp.r014.unit.sec.multiplicative-order-properties""]",not_sent
r014.backend.record,1.0.0,ttp.r014.correction.0118,correction,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary28-r2,mul,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,source-backed correction documented in authoritative adverse ledger,"{""end_line"":847,""ledger_id"":""R014-ADV-0118"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""start_line"":840}",Primitive-root count proof loses its modulus and counting range,"The authority writes `\ord(b)` and `\ord(a)` although multiplicative order here
is defined modulo `n`, and introduces an unrestricted `k` even though powers
repeat periodically. It also has the typo “if `n` has any primitive roots than
it has.” The target uses `\ord_n`, takes the unique representative
`1\le k\le\phi(n)`, and repairs “then.”","The authority writes `\ord(b)` and `\ord(a)` although multiplicative order here
is defined modulo `n`, and introduces an unrestricted `k` even though powers
repeat periodically. It also has the typo “if `n` has any primitive roots than
it has.” The target uses `\ord_n`, takes the unique representative
`1\le k\le\phi(n)`, and repairs “then.”","{""evidence_sha256"":""dd4de4ca603dc1bf67b635bce3199fcdbf6bcacbc3b8d3736350b5a825a00f57"",""ledger_id"":""R014-ADV-0118"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""target_path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db""}","hold for at most one concise, deduplicated, high-confidence final upstream report","[""ttp.r014.unit.sec.primitive-roots""]",not_sent
r014.backend.record,1.0.0,ttp.r014.correction.0119,correction,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary28-r2,mul,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,source-backed correction documented in authoritative adverse ledger,"{""end_line"":854,""ledger_id"":""R014-ADV-0119"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""start_line"":848}",Polynomial root proof substitutes the wrong variables,"Near the end of the Lagrange polynomial-root proof, the authority writes
`a(z)=b(x)(x-z_1)` and then says a root of `a(x)` must be a root of `b(a)`.
Both expressions mix or substitute the wrong variable. The target consistently
uses `a(x)\equiv b(x)(x-z_1)\pmod p` and roots of `b(x)` or `x-z_1`.","Near the end of the Lagrange polynomial-root proof, the authority writes
`a(z)=b(x)(x-z_1)` and then says a root of `a(x)` must be a root of `b(a)`.
Both expressions mix or substitute the wrong variable. The target consistently
uses `a(x)\equiv b(x)(x-z_1)\pmod p` and roots of `b(x)` or `x-z_1`.","{""evidence_sha256"":""dd4de4ca603dc1bf67b635bce3199fcdbf6bcacbc3b8d3736350b5a825a00f57"",""ledger_id"":""R014-ADV-0119"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""target_path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db""}","hold for at most one concise, deduplicated, high-confidence final upstream report","[""ttp.r014.unit.sec.primitive-roots""]",not_sent
r014.backend.record,1.0.0,ttp.r014.correction.0120,correction,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary28-r2,mul,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,source-backed correction documented in authoritative adverse ledger,"{""end_line"":861,""ledger_id"":""R014-ADV-0120"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""start_line"":855}",Exact-root proof omits half of the bounding argument,"After showing that `x^d-1` has at least `d` roots, the authority ends with a
malformed sentence and never invokes the degree bound that gives at most `d`
roots. The target explicitly applies the preceding polynomial theorem to obtain
the matching upper bound and hence exact equality.","After showing that `x^d-1` has at least `d` roots, the authority ends with a
malformed sentence and never invokes the degree bound that gives at most `d`
roots. The target explicitly applies the preceding polynomial theorem to obtain
the matching upper bound and hence exact equality.","{""evidence_sha256"":""dd4de4ca603dc1bf67b635bce3199fcdbf6bcacbc3b8d3736350b5a825a00f57"",""ledger_id"":""R014-ADV-0120"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""target_path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db""}","hold for at most one concise, deduplicated, high-confidence final upstream report","[""ttp.r014.unit.sec.primitive-roots""]",not_sent
r014.backend.record,1.0.0,ttp.r014.correction.0121,correction,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary28-r2,mul,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,source-backed correction documented in authoritative adverse ledger,"{""end_line"":868,""ledger_id"":""R014-ADV-0121"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""start_line"":862}",Element-count proof compares psi with itself,"The authority repeatedly prints `\psi(k)\le\psi(k)`, `\psi(k)=\psi(k)`, and
strict variants where the comparison required by the two divisor sums is
between `\psi(k)` and `\phi(k)`. The target restores `\psi(k)\le\phi(k)` and
uses equality of the finite sums to justify termwise equality.","The authority repeatedly prints `\psi(k)\le\psi(k)`, `\psi(k)=\psi(k)`, and
strict variants where the comparison required by the two divisor sums is
between `\psi(k)` and `\phi(k)`. The target restores `\psi(k)\le\phi(k)` and
uses equality of the finite sums to justify termwise equality.","{""evidence_sha256"":""dd4de4ca603dc1bf67b635bce3199fcdbf6bcacbc3b8d3736350b5a825a00f57"",""ledger_id"":""R014-ADV-0121"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""target_path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db""}","hold for at most one concise, deduplicated, high-confidence final upstream report","[""ttp.r014.unit.sec.primitive-roots""]",not_sent
r014.backend.record,1.0.0,ttp.r014.correction.0122,correction,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary28-r2,mul,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,source-backed correction documented in authoritative adverse ledger,"{""end_line"":874,""ledger_id"":""R014-ADV-0122"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""start_line"":869}",Roots of unity are given the wrong congruence,"The authority says the powers of an element of order `k` satisfy
`x^k-1\equiv1\pmod p`; they satisfy `x^k-1\equiv0\pmod p`. The target restores
the zero on the right-hand side before applying the exact-root theorem.","The authority says the powers of an element of order `k` satisfy
`x^k-1\equiv1\pmod p`; they satisfy `x^k-1\equiv0\pmod p`. The target restores
the zero on the right-hand side before applying the exact-root theorem.","{""evidence_sha256"":""dd4de4ca603dc1bf67b635bce3199fcdbf6bcacbc3b8d3736350b5a825a00f57"",""ledger_id"":""R014-ADV-0122"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""target_path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db""}","hold for at most one concise, deduplicated, high-confidence final upstream report","[""ttp.r014.unit.sec.primitive-roots""]",not_sent
r014.backend.record,1.0.0,ttp.r014.correction.0123,correction,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary28-r2,mul,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,source-backed correction documented in authoritative adverse ledger,"{""end_line"":880,""ledger_id"":""R014-ADV-0123"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""start_line"":875}",Root-count theorems omit the positive domain of d,"Two theorems quantify `d\mid p-1` while using `d` as a polynomial exponent and
an element order without declaring its domain. The target states
`d\in\NN`, consistent with the book's positive-natural-number convention.","Two theorems quantify `d\mid p-1` while using `d` as a polynomial exponent and
an element order without declaring its domain. The target states
`d\in\NN`, consistent with the book's positive-natural-number convention.","{""evidence_sha256"":""dd4de4ca603dc1bf67b635bce3199fcdbf6bcacbc3b8d3736350b5a825a00f57"",""ledger_id"":""R014-ADV-0123"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""target_path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db""}","hold for at most one concise, deduplicated, high-confidence final upstream report","[""ttp.r014.unit.sec.primitive-roots""]",not_sent
r014.backend.record,1.0.0,ttp.r014.correction.0124,correction,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary28-r2,mul,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,source-backed correction documented in authoritative adverse ledger,"{""end_line"":885,""ledger_id"":""R014-ADV-0124"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""start_line"":881}",Primitive-root corollary substitutes a nonexistent variable,"The authority tells the reader to use `k=p-1` in a theorem whose quantified
order variable is `d`. The target correctly substitutes `d=p-1`.","The authority tells the reader to use `k=p-1` in a theorem whose quantified
order variable is `d`. The target correctly substitutes `d=p-1`.","{""evidence_sha256"":""dd4de4ca603dc1bf67b635bce3199fcdbf6bcacbc3b8d3736350b5a825a00f57"",""ledger_id"":""R014-ADV-0124"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""target_path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db""}","hold for at most one concise, deduplicated, high-confidence final upstream report","[""ttp.r014.unit.sec.primitive-roots""]",not_sent
r014.backend.record,1.0.0,ttp.r014.correction.0125,correction,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary28-r2,mul,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,source-backed correction documented in authoritative adverse ledger,"{""end_line"":891,""ledger_id"":""R014-ADV-0125"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""start_line"":886}",Power-of-two theorem constrains an unbound n,"The authority begins `Let k\in\NN satisfy n\ge3. Then n=2^k ...`, constraining
`n` before it is introduced and failing to impose the induction's actual base
condition. The target states `k\ge3` and concludes directly about `2^k`.","The authority begins `Let k\in\NN satisfy n\ge3. Then n=2^k ...`, constraining
`n` before it is introduced and failing to impose the induction's actual base
condition. The target states `k\ge3` and concludes directly about `2^k`.","{""evidence_sha256"":""dd4de4ca603dc1bf67b635bce3199fcdbf6bcacbc3b8d3736350b5a825a00f57"",""ledger_id"":""R014-ADV-0125"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""target_path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db""}","hold for at most one concise, deduplicated, high-confidence final upstream report","[""ttp.r014.unit.sec.primitive-roots""]",not_sent
r014.backend.record,1.0.0,ttp.r014.correction.0126,correction,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary28-r2,mul,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,source-backed correction documented in authoritative adverse ledger,"{""end_line"":897,""ledger_id"":""R014-ADV-0126"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""start_line"":892}",The n=17 index table has one incorrect entry,"In the row with primitive root `a=14`, the authority gives `16` for the column
`b=11`. Direct modular exponentiation gives `14^{15}\equiv11\pmod{17}`, while
`14^{16}\equiv1\pmod{17}`. The target changes that one entry to `15`.","In the row with primitive root `a=14`, the authority gives `16` for the column
`b=11`. Direct modular exponentiation gives `14^{15}\equiv11\pmod{17}`, while
`14^{16}\equiv1\pmod{17}`. The target changes that one entry to `15`.","{""evidence_sha256"":""dd4de4ca603dc1bf67b635bce3199fcdbf6bcacbc3b8d3736350b5a825a00f57"",""ledger_id"":""R014-ADV-0126"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""target_path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db""}","hold for at most one concise, deduplicated, high-confidence final upstream report","[""ttp.r014.unit.sec.indices""]",not_sent
r014.backend.record,1.0.0,ttp.r014.correction.0127,correction,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary28-r2,mul,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,source-backed correction documented in authoritative adverse ledger,"{""end_line"":904,""ledger_id"":""R014-ADV-0127"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""start_line"":898}",A change-of-base example reverts to the old index base,"After explicitly changing the primitive-root base from `5` to `3`, the
authority correctly starts with `\ind_3` but reverts to `\ind_5` in the next
two displays. The target consistently uses `\ind_3` throughout that second
calculation.","After explicitly changing the primitive-root base from `5` to `3`, the
authority correctly starts with `\ind_3` but reverts to `\ind_5` in the next
two displays. The target consistently uses `\ind_3` throughout that second
calculation.","{""evidence_sha256"":""dd4de4ca603dc1bf67b635bce3199fcdbf6bcacbc3b8d3736350b5a825a00f57"",""ledger_id"":""R014-ADV-0127"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""target_path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db""}","hold for at most one concise, deduplicated, high-confidence final upstream report","[""ttp.r014.unit.sec.indices""]",not_sent
r014.backend.record,1.0.0,ttp.r014.correction.0128,correction,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary28-r2,mul,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,source-backed correction documented in authoritative adverse ledger,"{""end_line"":912,""ledger_id"":""R014-ADV-0128"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""start_line"":905}",The discrete-logarithm hardness claim is unscoped,"The authority's wording can be read as claiming that inversion is infeasible
for arbitrary `n,a,b`, although small or poorly chosen groups are easy and the
computational qualification is platform-dependent. The target limits the claim
to suitably chosen large parameter families and states that no feasible
classical algorithm is known for those families.","The authority's wording can be read as claiming that inversion is infeasible
for arbitrary `n,a,b`, although small or poorly chosen groups are easy and the
computational qualification is platform-dependent. The target limits the claim
to suitably chosen large parameter families and states that no feasible
classical algorithm is known for those families.","{""evidence_sha256"":""dd4de4ca603dc1bf67b635bce3199fcdbf6bcacbc3b8d3736350b5a825a00f57"",""ledger_id"":""R014-ADV-0128"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""target_path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db""}","hold for at most one concise, deduplicated, high-confidence final upstream report","[""ttp.r014.unit.sec.indices""]",not_sent
r014.backend.record,1.0.0,ttp.r014.correction.0129,correction,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary28-r2,mul,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,source-backed correction documented in authoritative adverse ledger,"{""end_line"":920,""ledger_id"":""R014-ADV-0129"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""start_line"":913}",DHKE permits two transparently insecure secret exponents,"The authority permits `1\le\alpha,\beta\le p-1`. An exponent of `1` publishes
the generator itself and makes the corresponding shared secret equal to the
other public share; an exponent of `p-1` publishes `1` and forces the shared
secret to `1`. The target excludes both endpoints by using
`2\le\alpha,\beta\le p-2`.","The authority permits `1\le\alpha,\beta\le p-1`. An exponent of `1` publishes
the generator itself and makes the corresponding shared secret equal to the
other public share; an exponent of `p-1` publishes `1` and forces the shared
secret to `1`. The target excludes both endpoints by using
`2\le\alpha,\beta\le p-2`.","{""evidence_sha256"":""dd4de4ca603dc1bf67b635bce3199fcdbf6bcacbc3b8d3736350b5a825a00f57"",""ledger_id"":""R014-ADV-0129"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""target_path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db""}","hold for at most one concise, deduplicated, high-confidence final upstream report","[""ttp.r014.unit.id-id.sec.dhke""]",not_sent
r014.backend.record,1.0.0,ttp.r014.correction.0130,correction,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary28-r2,mul,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,source-backed correction documented in authoritative adverse ledger,"{""end_line"":927,""ledger_id"":""R014-ADV-0130"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""start_line"":921}",The DHKE definition and proof omit reduction modulo p,"The authority defines the two computations as literal integer powers and proves
their agreement with an equality chain, although the public shares and shared
secret are residue classes modulo `p`. The target includes `\pmod p` in both
protocol steps and uses a congruence chain in the proof.","The authority defines the two computations as literal integer powers and proves
their agreement with an equality chain, although the public shares and shared
secret are residue classes modulo `p`. The target includes `\pmod p` in both
protocol steps and uses a congruence chain in the proof.","{""evidence_sha256"":""dd4de4ca603dc1bf67b635bce3199fcdbf6bcacbc3b8d3736350b5a825a00f57"",""ledger_id"":""R014-ADV-0130"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""target_path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db""}","hold for at most one concise, deduplicated, high-confidence final upstream report","[""ttp.r014.unit.id-id.sec.dhke""]",not_sent
r014.backend.record,1.0.0,ttp.r014.correction.0131,correction,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary28-r2,mul,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,source-backed correction documented in authoritative adverse ledger,"{""end_line"":934,""ledger_id"":""R014-ADV-0131"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""start_line"":928}",The DHKE diagram assigns the shared key to asymmetric crypto,"The authority's diagram says “assymteric crypto with key S,” both misspelling
“asymmetric” and contradicting the definition, which uses the negotiated
shared secret with a symmetric cryptosystem. The target labels the channel
“kriptografi simetris dengan kunci S.”","The authority's diagram says “assymteric crypto with key S,” both misspelling
“asymmetric” and contradicting the definition, which uses the negotiated
shared secret with a symmetric cryptosystem. The target labels the channel
“kriptografi simetris dengan kunci S.”","{""evidence_sha256"":""dd4de4ca603dc1bf67b635bce3199fcdbf6bcacbc3b8d3736350b5a825a00f57"",""ledger_id"":""R014-ADV-0131"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""target_path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db""}","hold for at most one concise, deduplicated, high-confidence final upstream report","[""ttp.r014.unit.id-id.sec.dhke""]",not_sent
r014.backend.record,1.0.0,ttp.r014.correction.0132,correction,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary28-r2,mul,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,source-backed correction documented in authoritative adverse ledger,"{""end_line"":941,""ledger_id"":""R014-ADV-0132"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""start_line"":935}",The DHKE prose contains five mechanical sentence errors,"The authority prints “finding a the [large] prime,” “is explored” after an
already finite clause, “to computer backwards,” “which is does not,” and
“amounts of solving.” The target repairs these respectively while preserving
the surrounding claims.","The authority prints “finding a the [large] prime,” “is explored” after an
already finite clause, “to computer backwards,” “which is does not,” and
“amounts of solving.” The target repairs these respectively while preserving
the surrounding claims.","{""evidence_sha256"":""dd4de4ca603dc1bf67b635bce3199fcdbf6bcacbc3b8d3736350b5a825a00f57"",""ledger_id"":""R014-ADV-0132"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""target_path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db""}","hold for at most one concise, deduplicated, high-confidence final upstream report","[""ttp.r014.unit.id-id.sec.dhke""]",not_sent
r014.backend.record,1.0.0,ttp.r014.correction.0133,correction,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary28-r2,mul,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,source-backed correction documented in authoritative adverse ledger,"{""end_line"":948,""ledger_id"":""R014-ADV-0133"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""start_line"":942}",DHP infeasibility is stated as an unconditional fact,"The authority says that the Diffie--Hellman problem “is not feasible on a
classical computer,” although this is an assumption that depends on the group
and parameter sizes. The target states instead that no feasible classical
algorithm is known for suitably chosen large parameter families.","The authority says that the Diffie--Hellman problem “is not feasible on a
classical computer,” although this is an assumption that depends on the group
and parameter sizes. The target states instead that no feasible classical
algorithm is known for suitably chosen large parameter families.","{""evidence_sha256"":""dd4de4ca603dc1bf67b635bce3199fcdbf6bcacbc3b8d3736350b5a825a00f57"",""ledger_id"":""R014-ADV-0133"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""target_path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db""}","hold for at most one concise, deduplicated, high-confidence final upstream report","[""ttp.r014.unit.id-id.sec.dhke""]",not_sent
r014.backend.record,1.0.0,ttp.r014.correction.0134,correction,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary28-r2,mul,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,source-backed correction documented in authoritative adverse ledger,"{""end_line"":955,""ledger_id"":""R014-ADV-0134"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""start_line"":949}",The RSA recap identifies the secret factors as the private key,"The authority calls `(p,q)` the RSA private key, although its own RSA
definition uses `(n,d)` as that key. The factorization is secret information
from which `\phi(n)` and hence `d` can be derived. The target describes the
key owner as knowing the secret factors without relabeling them as the key.","The authority calls `(p,q)` the RSA private key, although its own RSA
definition uses `(n,d)` as that key. The factorization is secret information
from which `\phi(n)` and hence `d` can be derived. The target describes the
key owner as knowing the secret factors without relabeling them as the key.","{""evidence_sha256"":""dd4de4ca603dc1bf67b635bce3199fcdbf6bcacbc3b8d3736350b5a825a00f57"",""ledger_id"":""R014-ADV-0134"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""target_path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db""}","hold for at most one concise, deduplicated, high-confidence final upstream report","[""ttp.r014.unit.id-id.sec.tegc""]",not_sent
r014.backend.record,1.0.0,ttp.r014.correction.0135,correction,active,ttp.r014.yaintt,ttp.r014.yaintt,ttp.r014.edition.id-id.boundary28-r2,mul,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,source-backed correction documented in authoritative adverse ledger,"{""end_line"":961,""ledger_id"":""R014-ADV-0135"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""start_line"":956}",ElGamal key generation permits the trivial public value a=1,"The authority permits `2\le\alpha\le p-1`; choosing `\alpha=p-1` gives
`a\equiv1\pmod p` and destroys confidentiality. The target uses
`2\le\alpha\le p-2` in the definition and both diagrams.","The authority permits `2\le\alpha\le p-1`; choosing `\alpha=p-1` gives
`a\equiv1\pmod p` and destroys confidentiality. The target uses
`2\le\alpha\le p-2` in the definition and both diagrams.","{""evidence_sha256"":""dd4de4ca603dc1bf67b635bce3199fcdbf6bcacbc3b8d3736350b5a825a00f57"",""ledger_id"":""R014-ADV-0135"",""path"":""qa/review-candidates/boundary28-r2/ADVERSE_LEDGER.md"",""target_path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db""}","hold for at most one concise, deduplicated, high-confidence final upstream report","[""ttp.r014.unit.id-id.sec.tegc""]",not_sent
